order_month,product_category,item_sales,previous_item_sales,item_sales_change
2018-04,costruction_tools_garden,1326.79,2087.23,-760.44
2018-04,party_supplies,43.8,913.9,-870.1
2018-04,market_place,627.23,1548.74,-921.51
2018-04,electronics,10840.23,12394.51,-1554.2800000000007
2018-04,stationery,11263.45,12993.74,-1730.289999999999
2018-04,food_drink,605.0699999999999,2350.77,-1745.7
2018-04,fashion_bags_accessories,8218.85,10096.51,-1877.6599999999999
2018-04,small_appliances,12071.76,13952.18,-1880.42
2018-04,construction_tools_safety,2887.26,5374.87,-2487.6099999999997
2018-04,perfumery,17430.41,20081.88,-2651.470000000001
2018-04,cool_stuff,35025.41,37791.24,-2765.8299999999945
2018-04,audio,7045.07,10606.69,-3561.620000000001
2018-04,consoles_games,5511.05,11826.22,-6315.169999999999
2018-04,watches_gifts,88623.07,95661.18000000001,-7038.110000000001
2018-04,telephony,16312.06,24759.43,-8447.37
2018-04,unknown,7987.9,16625.22,-8637.320000000002
2018-04,office_furniture,19997.8,30861.64,-10863.84
2018-04,sports_leisure,65793.52,81656.96,-15863.440000000002
2018-04,computers_accessories,57370.9,84708.39,-27337.489999999998
2018-04,arts_and_craftmanship,15.99,,
2018-05,watches_gifts,119364.98,88623.07,30741.90999999999
2018-05,housewares,62824.57,44363.29,18461.28
2018-05,toys,31538.41,23140.41,8398.0
2018-05,construction_tools_construction,20748.6,12933.83,7814.769999999999
2018-05,perfumery,24482.7,17430.41,7052.290000000001
2018-05,electronics,16176.789999999999,10840.23,5336.5599999999995
2018-05,health_beauty,94534.38,91058.45,3475.9300000000076
2018-05,fashion_bags_accessories,11490.17,8218.85,3271.3199999999997
2018-05,garden_tools,37700.79,34526.04,3174.75
2018-05,construction_tools_safety,6045.009999999999,2887.26,3157.749999999999
2018-05,telephony,18944.28,16312.06,2632.2199999999993
2018-05,books_technical,3040.53,1172.1,1868.4300000000003
2018-05,stationery,12923.39,11263.45,1659.9399999999987
2018-05,cine_photo,2108.29,521.74,1586.55
2018-05,home_construction,10155.28,9204.65,950.630000000001
2018-05,office_furniture,20835.87,19997.8,838.0699999999997
2018-05,home_confort,2708.7000000000003,1939.4,769.3000000000002
2018-05,food_drink,1239.44,605.0699999999999,634.3700000000001
2018-05,art,2491.97,2140.2799999999997,351.69000000000005
2018-05,dvds_blu_ray,439.94,92.5,347.44
2018-05,market_place,957.45,627.23,330.22
2018-05,christmas_supplies,524.53,275.15000000000003,249.37999999999994
2018-05,furniture_bedroom,1484.98,1301.9,183.07999999999993
2018-05,fashion_shoes,1582.7,1438.7,144.0
2018-05,books_imported,410.92,317.99,92.93
2018-05,arts_and_craftmanship,89.8,15.99,73.81
2018-05,party_supplies,100.69999999999999,43.8,56.89999999999999
2018-05,tablets_printing_image,49.9,52.0,-2.1000000000000014
2018-05,diapers_and_hygiene,117.0,149.0,-32.0
2018-05,fashion_male_clothing,129.99,195.0,-65.00999999999999
2018-05,fixed_telephony,1846.2,1921.94,-75.74000000000001
2018-05,bed_bath_table,71265.07,71379.61,-114.5399999999936
2018-05,food,1542.93,1665.43,-122.5
2018-05,flowers,16.4,158.4,-142.0
2018-05,fashion_underwear_beach,207.4,359.4,-151.99999999999997
2018-05,consoles_games,5279.27,5511.05,-231.77999999999975
2018-05,costruction_tools_garden,1073.28,1326.79,-253.51
2018-05,books_general_interest,5925.13,6274.51,-349.3800000000001
2018-05,construction_tools_lights,4354.81,4962.67,-607.8599999999997
2018-05,musical_instruments,18757.07,19375.31,-618.2400000000016
2018-05,kitchen_dining_laundry_garden_furniture,2310.09,3110.57,-800.48
2018-05,costruction_tools_tools,417.9,1332.99,-915.09
2018-05,music,729.0,1696.8600000000001,-967.8600000000001
2018-05,agro_industry_and_commerce,3279.75,4500.7,-1220.9499999999998
2018-05,air_conditioning,1851.3,3261.79,-1410.49
2018-05,small_appliances,10620.99,12071.76,-1450.7700000000004
2018-05,signaling_and_security,683.5,2222.3,-1538.8000000000002
2018-05,industry_commerce_and_business,3780.99,5690.61,-1909.62
2018-05,luggage_accessories,6618.46,8680.48,-2062.0199999999995
2018-05,furniture_living_room,2721.08,5041.83,-2320.75
2018-05,drinks,2505.9900000000002,5016.4400000000005,-2510.4500000000003
2018-05,furniture_decor,53706.450000000004,56217.62,-2511.1699999999983
2018-05,small_appliances_home_oven_and_coffee,10161.6,13211.99,-3050.3899999999994
2018-05,audio,2697.68,7045.07,-4347.389999999999
2018-05,unknown,3097.04,7987.9,-4890.86
2018-05,computers,8699.92,13774.92,-5075.0
2018-05,cool_stuff,29949.12,35025.41,-5076.2900000000045
2018-05,home_appliances_2,14441.24,20741.69,-6300.449999999999
2018-05,pet_shop,11708.460000000001,18282.97,-6574.51
2018-05,sports_leisure,59209.92,65793.52,-6583.600000000006
2018-05,computers_accessories,50631.83,57370.9,-6739.07
2018-05,auto,40851.44,47989.41,-7137.970000000001
2018-05,home_appliances,6149.67,15019.63,-8869.96
2018-05,baby,33253.65,47201.22,-13947.57
2018-05,portateis_cozinha_e_preparadores_de_alimentos,1958.0,,
2018-06,health_beauty,106745.72,94534.38,12211.339999999997
2018-06,pet_shop,19491.78,11708.460000000001,7783.319999999998
2018-06,signaling_and_security,5863.18,683.5,5179.68
2018-06,small_appliances,15431.63,10620.99,4810.639999999999
2018-06,computers,13127.0,8699.92,4427.08
2018-06,auto,44962.59,40851.44,4111.149999999994
2018-06,telephony,22669.86,18944.28,3725.5800000000017
2018-06,perfumery,26963.93,24482.7,2481.2299999999996
2018-06,construction_tools_construction,22947.72,20748.6,2199.1200000000026
2018-06,air_conditioning,3567.9,1851.3,1716.6000000000001
2018-06,consoles_games,6903.01,5279.27,1623.7399999999998
2018-06,kitchen_dining_laundry_garden_furniture,3538.43,2310.09,1228.3399999999997
2018-06,furniture_living_room,3541.62,2721.08,820.54
2018-06,fashion_male_clothing,447.8,129.99,317.81
2018-06,agro_industry_and_commerce,3515.8,3279.75,236.05000000000018
2018-06,fixed_telephony,2080.32,1846.2,234.12000000000012
2018-06,construction_tools_lights,4583.41,4354.81,228.59999999999945
2018-06,diapers_and_hygiene,321.0,117.0,204.0
2018-06,costruction_tools_tools,527.0,417.9,109.10000000000002
2018-06,flowers,108.0,16.4,91.6
2018-06,furniture_bedroom,1559.99,1484.98,75.00999999999999
2018-06,books_imported,468.17,410.92,57.25
2018-06,home_comfort_2,25.8,12.9,12.9
2018-06,fashion_childrens_clothes,89.99,79.98,10.009999999999991
2018-06,art,2500.14,2491.97,8.170000000000073
2018-06,tablets_printing_image,50.0,49.9,0.10000000000000142
2018-06,party_supplies,84.80000000000001,100.69999999999999,-15.899999999999977
2018-06,dvds_blu_ray,382.88,439.94,-57.06
2018-06,stationery,12859.08,12923.39,-64.30999999999949
2018-06,fashion_underwear_beach,129.29999999999998,207.4,-78.10000000000002
2018-06,food,1371.18,1542.93,-171.75
2018-06,christmas_supplies,306.19,524.53,-218.33999999999997
2018-06,costruction_tools_garden,799.44,1073.28,-273.8399999999999
2018-06,home_appliances,5830.38,6149.67,-319.28999999999996
2018-06,home_confort,2386.4900000000002,2708.7000000000003,-322.21000000000004
2018-06,fashion_shoes,1230.58,1582.7,-352.1200000000001
2018-06,market_place,556.46,957.45,-400.99
2018-06,bed_bath_table,70857.08,71265.07,-407.99000000000524
2018-06,music,109.08,729.0,-619.92
2018-06,unknown,2387.13,3097.04,-709.9099999999999
2018-06,audio,1830.69,2697.68,-866.9899999999998
2018-06,drinks,1567.07,2505.9900000000002,-938.9200000000003
2018-06,food_drink,293.85,1239.44,-945.59
2018-06,home_construction,9094.59,10155.28,-1060.6900000000005
2018-06,industry_commerce_and_business,2609.9,3780.99,-1171.0899999999997
2018-06,books_technical,1747.4299999999998,3040.53,-1293.1000000000004
2018-06,luggage_accessories,5070.88,6618.46,-1547.58
2018-06,cine_photo,435.85,2108.29,-1672.44
2018-06,musical_instruments,16177.92,18757.07,-2579.1499999999996
2018-06,books_general_interest,3275.49,5925.13,-2649.6400000000003
2018-06,baby,30550.32,33253.65,-2703.3300000000017
2018-06,construction_tools_safety,2565.37,6045.009999999999,-3479.6399999999994
2018-06,fashion_bags_accessories,7869.95,11490.17,-3620.2200000000003
2018-06,home_appliances_2,8312.72,14441.24,-6128.52
2018-06,electronics,9664.57,16176.789999999999,-6512.219999999999
2018-06,small_appliances_home_oven_and_coffee,3499.0,10161.6,-6662.6
2018-06,housewares,55912.61,62824.57,-6911.959999999999
2018-06,office_furniture,12125.58,20835.87,-8710.289999999999
2018-06,computers_accessories,41806.37,50631.83,-8825.46
2018-06,toys,21094.95,31538.41,-10443.46
2018-06,cool_stuff,19316.37,29949.12,-10632.75
2018-06,furniture_decor,42042.22,53706.450000000004,-11664.230000000003
2018-06,sports_leisure,44916.01,59209.92,-14293.909999999996
2018-06,garden_tools,17948.72,37700.79,-19752.07
2018-06,watches_gifts,85027.57,119364.98,-34337.40999999999
2018-07,watches_gifts,95164.79,85027.57,10137.219999999987
2018-07,sports_leisure,54015.89,44916.01,9099.879999999997
2018-07,garden_tools,25639.88,17948.72,7691.16
2018-07,fixed_telephony,9319.39,2080.32,7239.07
2018-07,housewares,62583.3,55912.61,6670.690000000002
2018-07,costruction_tools_tools,5501.2,527.0,4974.2
2018-07,stationery,17217.19,12859.08,4358.109999999999
2018-07,home_appliances_2,12597.32,8312.72,4284.6
2018-07,telephony,26492.68,22669.86,3822.8199999999997
2018-07,furniture_decor,45393.590000000004,42042.22,3351.3700000000026
2018-07,furniture_living_room,6706.639999999999,3541.62,3165.0199999999995
2018-07,agro_industry_and_commerce,6669.82,3515.8,3154.0199999999995
2018-07,construction_tools_lights,7249.61,4583.41,2666.2
2018-07,unknown,4612.0,2387.13,2224.87
2018-07,industry_commerce_and_business,4697.21,2609.9,2087.31
2018-07,food,3378.17,1371.18,2006.99
2018-07,cool_stuff,21152.01,19316.37,1835.6399999999994
2018-07,consoles_games,8519.11,6903.01,1616.1000000000004
2018-07,small_appliances_home_oven_and_coffee,4699.67,3499.0,1200.67
2018-07,costruction_tools_garden,1922.66,799.44,1123.22
2018-07,office_furniture,13225.28,12125.58,1099.7000000000007
2018-07,books_general_interest,4077.45,3275.49,801.96
2018-07,luggage_accessories,5821.72,5070.88,750.8400000000001
2018-07,cine_photo,1178.54,435.85,742.6899999999999
2018-07,music,849.3,109.08,740.2199999999999
2018-07,arts_and_craftmanship,654.57,89.8,564.7700000000001
2018-07,home_confort,2906.48,2386.4900000000002,519.9899999999998
2018-07,food_drink,778.73,293.85,484.88
2018-07,pc_gamer,438.0,129.99,308.01
2018-07,books_technical,1994.93,1747.4299999999998,247.50000000000023
2018-07,audio,2062.64,1830.69,231.94999999999982
2018-07,christmas_supplies,509.56,306.19,203.37
2018-07,kitchen_dining_laundry_garden_furniture,3736.95,3538.43,198.51999999999998
2018-07,home_comfort_2,38.7,25.8,12.900000000000002
2018-07,fashion_underwear_beach,109.8,129.29999999999998,-19.499999999999986
2018-07,party_supplies,57.5,84.80000000000001,-27.30000000000001
2018-07,flowers,47.989999999999995,108.0,-60.010000000000005
2018-07,books_imported,357.78999999999996,468.17,-110.38000000000005
2018-07,pet_shop,19343.85,19491.78,-147.9300000000003
2018-07,furniture_bedroom,1386.9,1559.99,-173.08999999999992
2018-07,diapers_and_hygiene,121.0,321.0,-200.0
2018-07,fashion_male_clothing,208.7,447.8,-239.10000000000002
2018-07,dvds_blu_ray,83.99,382.88,-298.89
2018-07,drinks,1260.17,1567.07,-306.89999999999986
2018-07,furniture_mattress_and_upholstery,129.9,440.0,-310.1
2018-07,market_place,186.78,556.46,-369.68000000000006
2018-07,electronics,9270.95,9664.57,-393.619999999999
2018-07,fashion_shoes,820.19,1230.58,-410.3899999999999
2018-07,art,1843.1999999999998,2500.14,-656.94
2018-07,home_appliances,5173.03,5830.38,-657.3500000000004
2018-07,construction_tools_safety,1888.95,2565.37,-676.4199999999998
2018-07,computers_accessories,41063.31,41806.37,-743.060000000005
2018-07,air_conditioning,2657.86,3567.9,-910.04
2018-07,auto,43466.79,44962.59,-1495.7999999999956
2018-07,portateis_cozinha_e_preparadores_de_alimentos,172.03,1958.0,-1785.97
2018-07,fashion_bags_accessories,6071.07,7869.95,-1798.88
2018-07,computers,11239.0,13127.0,-1888.0
2018-07,signaling_and_security,3785.19,5863.18,-2077.9900000000002
2018-07,home_construction,6700.25,9094.59,-2394.34
2018-07,health_beauty,103524.22,106745.72,-3221.5
2018-07,toys,17022.0,21094.95,-4072.9500000000007
2018-07,perfumery,20645.97,26963.93,-6317.959999999999
2018-07,small_appliances,8161.35,15431.63,-7270.279999999999
2018-07,construction_tools_construction,15237.47,22947.72,-7710.250000000002
2018-07,musical_instruments,7871.93,16177.92,-8305.99
2018-07,baby,21834.12,30550.32,-8716.2
2018-07,bed_bath_table,54405.23,70857.08,-16451.85
2018-08,health_beauty,119391.01,103524.22,15866.789999999994
2018-08,telephony,36572.91,26492.68,10080.230000000003
2018-08,construction_tools_construction,22917.16,15237.47,7679.6900000000005
2018-08,bed_bath_table,60891.090000000004,54405.23,6485.860000000001
2018-08,pet_shop,24608.07,19343.85,5264.220000000001
2018-08,food,8174.18,3378.17,4796.01
2018-08,perfumery,24839.74,20645.97,4193.77
2018-08,musical_instruments,10519.34,7871.93,2647.41
2018-08,construction_tools_safety,3970.2200000000003,1888.95,2081.2700000000004
2018-08,fashion_bags_accessories,8127.53,6071.07,2056.46
2018-08,costruction_tools_garden,3688.76,1922.66,1766.1000000000001
2018-08,portateis_cozinha_e_preparadores_de_alimentos,1803.6,172.03,1631.57
2018-08,auto,45032.58,43466.79,1565.7900000000009
2018-08,electronics,10739.57,9270.95,1468.619999999999
2018-08,home_appliances,6443.85,5173.03,1270.8200000000006
2018-08,party_supplies,1285.29,57.5,1227.79
2018-08,construction_tools_lights,8212.53,7249.61,962.920000000001
2018-08,air_conditioning,3556.9,2657.86,899.04
2018-08,furniture_bedroom,2197.0,1386.9,810.0999999999999
2018-08,luggage_accessories,6599.75,5821.72,778.0299999999997
2018-08,market_place,949.27,186.78,762.49
2018-08,books_imported,749.0,357.78999999999996,391.21000000000004
2018-08,food_drink,1028.61,778.73,249.87999999999988
2018-08,arts_and_craftmanship,901.76,654.57,247.18999999999994
2018-08,fashion_male_clothing,381.69,208.7,172.99
2018-08,drinks,1423.26,1260.17,163.08999999999992
2018-08,diapers_and_hygiene,231.89,121.0,110.88999999999999
2018-08,fashion_underwear_beach,160.0,109.8,50.2
2018-08,christmas_supplies,529.37,509.56,19.810000000000002
2018-08,audio,2069.4,2062.64,6.760000000000218
2018-08,fashion_sport,69.9,89.9,-20.0
2018-08,fashio_female_clothing,129.97,174.95000000000002,-44.98000000000002
2018-08,dvds_blu_ray,8.9,83.99,-75.08999999999999
2018-08,toys,16923.75,17022.0,-98.25
2018-08,pc_gamer,219.0,438.0,-219.0
2018-08,fashion_shoes,471.29999999999995,820.19,-348.8900000000001
2018-08,music,497.81,849.3,-351.48999999999995
2018-08,art,1481.3899999999999,1843.1999999999998,-361.80999999999995
2018-08,home_construction,6286.16,6700.25,-414.09000000000015
2018-08,books_technical,1483.79,1994.93,-511.1400000000001
2018-08,baby,21266.57,21834.12,-567.5499999999993
2018-08,cine_photo,595.2900000000001,1178.54,-583.2499999999999
2018-08,home_confort,2241.28,2906.48,-665.1999999999998
2018-08,computers_accessories,40052.64,41063.31,-1010.6699999999983
2018-08,furniture_living_room,5223.34,6706.639999999999,-1483.2999999999993
2018-08,agro_industry_and_commerce,5021.09,6669.82,-1648.7299999999996
2018-08,small_appliances_home_oven_and_coffee,2996.72,4699.67,-1702.9500000000003
2018-08,kitchen_dining_laundry_garden_furniture,2011.47,3736.95,-1725.4799999999998
2018-08,stationery,15445.65,17217.19,-1771.539999999999
2018-08,signaling_and_security,1825.59,3785.19,-1959.6000000000001
2018-08,small_appliances,6168.06,8161.35,-1993.29
2018-08,industry_commerce_and_business,2364.69,4697.21,-2332.52
2018-08,unknown,2199.05,4612.0,-2412.95
2018-08,books_general_interest,1564.78,4077.45,-2512.67
2018-08,computers,8711.5,11239.0,-2527.5
2018-08,sports_leisure,50860.18,54015.89,-3155.709999999999
2018-08,housewares,58763.36,62583.3,-3819.9400000000023
2018-08,consoles_games,4381.31,8519.11,-4137.8
2018-08,furniture_decor,41168.55,45393.590000000004,-4225.040000000001
2018-08,costruction_tools_tools,1255.77,5501.2,-4245.43
2018-08,home_appliances_2,7532.76,12597.32,-5064.5599999999995
2018-08,cool_stuff,15794.89,21152.01,-5357.119999999999
2018-08,office_furniture,6758.87,13225.28,-6466.410000000001
2018-08,fixed_telephony,2724.17,9319.39,-6595.219999999999
2018-08,garden_tools,16314.7,25639.88,-9325.18
2018-08,watches_gifts,69767.06,95164.79,-25397.729999999996
